"first_name","last_name","season","season_type","league","team","games","starts","minutes","points","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","team_possessions","usage_percentage","true_shooting_percentage","three_point_attempt_rate","free_throw_rate","offensive_rebounding_percentage","defensive_rebounding_percentage","total_rebounding_percentage","assist_percentage","steal_percentage","block_percentage","turnover_percentage","internal_box_plus_minus"
"justise","atias",2020,"Full Season","Spain - ACB","Midshipmen",25,25,715.41,306,92,174,22,74,56,57,14,14,43,86,0,70,25,0,0,0,50,78,0,0,0,0,0,0,0,0,0,1274.1229,1274.1229,1995.7786,24.9646,0.5603,0.2984,0.2298,2.9776,9.9636,6.7871,38.024075,2.0336,0,25.2,-0.6713
"justise","atias",2021,"Full Season","Spain - ACB","Midshipmen",21,5,524.76,266,84,157,20,48,38,44,6,12,39,86,0,56,14,0,0,0,30,50,0,0,0,0,0,0,0,0,0,922.7139,922.7139,1564.8367,26.5172,0.5928,0.2341,0.2146,2.4447,9.5138,6.7623,38.024075,1.7485,0,19.9743,1.214
"dimsa","sajus",2020,"Full Season","EuroLeague","Nittany Lions",15,4,200.27,58,13,24,9,25,5,7,1,10,16,4,0,8,6,0,0,7,20,6,0,0,0,0,0,0,0,0,0,347.878,347.878,2093.1181,15.1408,0.5568,0.5102,0.1429,7.6325,12.883,9.9405,3.8898,2.2133,4.3857,13.3156,-2.5987
"walter","crotty",2013,"Full Season","Spain - ACB","Dons",30,1,608.15,303,89,181,28,68,41,46,7,40,75,21,0,29,21,0,0,2,71,60,0,0,0,0,0,0,0,0,0,1048.1662,1048.1662,2490.4835,24.7953,0.5627,0.2731,0.1847,9.7299,19.1088,13.9299,5.9222,1.6443,0.0171,9.7237,-0.0918
"walter","crotty",2016,"Full Season","EuroLeague","Black Bears",9,1,212.03,68,16,41,10,27,6,7,1,11,25,9,0,10,4,0,0,0,24,11,0,0,0,0,0,0,0,0,0,372.1076,372.1076,702.008,18.6168,0.4783,0.3971,0.1029,7.7349,16.5757,10.3025,7.5175,1.2018,0,12.3335,-5.5014
"walter","crotty",2016,"Full Season","Italy - Liga A","Black Bears",11,5,246,101,25,37,15,37,6,7,1,13,42,9,0,10,10,0,0,1,29,13,0,0,0,0,0,0,0,0,0,444.8225,444.8225,3191.5107,16.7912,0.6552,0.5,0.0946,7.0081,19.1391,13.0911,7.8662,2.755,0.3572,11.4837,4.2312
"walter","crotty",2017,"Full Season","EuroCup","Golden Panthers",11,5,258.57,98,22,39,14,29,12,14,1,14,29,7,0,8,10,0,0,1,19,18,0,0,0,0,0,0,0,0,0,484.3703,484.3703,1283.1833,14.6851,0.6607,0.4265,0.2059,7.2691,14.9048,11.5067,3.4595,2.5592,0.7294,9.7371,1.9469
"baxter","balvin",2013,"Full Season","Spain - ACB","Colonials",6,0,70.75,16,6,16,0,0,4,8,0,4,13,2,0,6,1,0,0,3,8,5,0,0,0,0,0,0,0,0,0,126.8928,126.8928,2466.1212,17.3862,0.4098,0,0.5,7.8645,22.1981,15.8747,4.2715,1.3148,4.4149,23.511,-8.6514
"dakota","reddish",2021,"Full Season","Italy - Liga A","Redhawks",16,14,375,160,69,115,0,0,22,52,6,31,52,13,0,24,7,0,0,15,43,43,0,0,0,0,0,0,0,0,0,694.2257,694.2257,1056.3318,20.7941,0.5796,0,0.4533,11.595,16.5842,14.1164,9.5983,1.1505,5.1428,14.4521,-2.8768
"erkan","brizuela",2013,"Full Season","Spain - ACB","Colonials",19,13,513.44,252,90,165,12,30,36,52,8,46,84,23,0,46,15,0,0,15,61,42,0,0,0,0,0,0,0,0,0,920.8739,920.8739,2466.1212,24.7724,0.5783,0.1538,0.2667,12.9386,19.9894,17.4582,11.4596,1.659,3.6548,17.4322,0.0163
"erkan","brizuela",2014,"Full Season","EuroCup","Terriers",6,4,113.31,48,17,30,2,4,8,9,2,10,16,3,0,11,2,0,0,4,15,10,0,0,0,0,0,0,0,0,0,194.3647,194.3647,411.6704,21.7672,0.6322,0.1176,0.2647,12.4702,20.7304,15.9417,3.5523,1.1487,3.0299,22.4673,-1.3737
"erkan","brizuela",2014,"Full Season","EuroLeague","Terriers",10,8,208.25,63,29,57,1,4,2,4,1,25,42,6,0,12,4,0,0,11,31,10,0,0,0,0,0,0,0,0,0,344.4839,344.4839,661.6935,18.579,0.5019,0.0656,0.0656,15.2078,28.0796,19.161,8.1717,1.5734,5.932625,16.0514,-0.202
"erkan","brizuela",2014,"Full Season","Italy - Liga A","Terriers",41,32,874,402,121,228,2,13,48,82,7,46,124,28,0,39,18,0,0,15,102,75,0,0,0,0,0,0,0,0,0,1472.5787,1472.5787,3108.59,22.3557,0.5842,0.0422,0.2662,17.2225,23.1129,19.9248,4.8942,1.1047,2.7783,10.1806,3.1875
"erkan","brizuela",2015,"Full Season","EuroLeague","Mountain Hawks",29,4,552.11,239,107,174,0,0,25,40,3,46,93,17,0,32,13,0,0,11,76,40,0,0,0,0,0,0,0,0,0,939.8974,939.8974,2051.3533,20.9075,0.6237,0,0.2299,11.9425,22.5324,16.2224,6.9739,1.6339,2.4782,14.3113,1.7008
"erkan","brizuela",2016,"Full Season","EuroLeague","Mountain Hawks",22,5,463.66,206,85,150,0,0,36,56,5,46,69,11,0,26,16,0,0,7,64,45,0,0,0,0,0,0,0,0,0,803.1516,803.1516,1680.2299,21.1908,0.5898,0,0.3733,17.7259,18.6248,19.4069,4.8879,1.8313,1.218,12.9585,2.0311
"erkan","brizuela",2017,"Full Season","EuroLeague","Redhawks",35,0,584.15,265,112,171,0,2,41,60,7,46,101,21,0,30,17,0,0,9,71,65,0,0,0,0,0,0,0,0,0,1045.2623,1045.2623,2576.6831,18.9278,0.6645,0.0116,0.3468,14.3715,20.6876,17.7236,4.4725,1.4699,1.243,13.0776,1.7608
"erkan","brizuela",2017,"Full Season","Spain - ACB","Redhawks",39,0,662.44,241,102,168,1,6,34,46,7,46,92,23,0,31,30,0,0,13,84,47,0,0,0,0,0,0,0,0,0,1203.1031,1203.1031,3069.3185,16.025,0.6204,0.0345,0.2644,12.0927,16.8633,14.4059,8.6205,2.237,2.388,13.7631,3.6285
"erkan","brizuela",2018,"Full Season","EuroLeague","Pilots",30,9,579.11,247,96,154,0,2,55,74,13,46,84,20,0,23,27,0,0,10,73,66,0,0,0,0,0,0,0,0,0,1033.401,1033.401,2578.5542,17.779,0.655,0.0128,0.4744,18.81055,18.3847,19.4608,7.7104,2.5466,1.5207,10.8716,4.898
"erkan","brizuela",2019,"Full Season","EuroLeague","Pilots",36,31,644.68,276,118,198,0,0,40,55,9,46,87,31,0,27,19,0,0,15,84,58,0,0,0,0,0,0,0,0,0,1136.2198,1136.2198,2546.7728,18.7456,0.6211,0,0.2778,14.332,18.9271,17.4095,7.3382,2.1391,2.4573,10.8347,3.7514
"erkan","brizuela",2020,"Full Season","EuroLeague","Buffaloes",27,16,629.13,278,118,199,0,4,42,59,7,46,98,36,0,26,14,0,0,10,57,63,0,0,0,0,0,0,0,0,0,1142.1397,1142.1397,2114.9654,19.4405,0.6071,0.0197,0.2906,15.2632,21.3577,17.4982,8.2079,0.9681,1.8327,10.1977,3.6708
"erkan","brizuela",2021,"Full Season","EuroLeague","Buffaloes",21,4,442.49,180,74,131,0,2,32,45,4,46,65,23,0,22,19,0,0,14,40,41,0,0,0,0,0,0,0,0,0,785.1266,785.1266,1657.2596,19.3515,0.589,0.015,0.3383,15.4223,21.2834,17.2063,12.7225,2.1532,3.5849,12.5858,3.5885
"asik","onuaku",2012,"Full Season","Italy - Liga A","Seminoles",6,5,119,45,20,42,0,0,5,7,2,11,22,1,0,15,5,0,0,5,12,9,0,0,0,0,0,0,0,0,0,218.4473,218.4473,2799.4294,23.7821,0.4991,0,0.1667,12.149,22.0287,18.0435,4.4727,2.5801,4.1228,24.9667,-7.5478
"odinokov","rudez",2016,"Full Season","EuroLeague","Bison",8,0,63.36,32,12,19,0,1,8,13,4,8,7,0,0,3,0,0,0,3,17,8,0,0,0,0,0,0,0,0,0,111.4972,111.4972,1909.3479,22.4669,0.6221,0.05,0.65,16.8129,12.9619,15.7926,0,0,5.3108,10.4457,-5.3499
"odinokov","rudez",2020,"Full Season","EuroCup","Orange",16,0,256.11,137,45,84,1,6,44,72,4,32,36,18,0,16,10,0,0,12,38,54,0,0,0,0,0,0,0,0,0,484.1814,484.1814,1361.1677,24.407,0.563,0.0667,0.6810375,16.5999,18.8219,17.2369,12.9067,2.4328,5.5497,11.6212,4.5659
"odinokov","rudez",2020,"Full Season","Italy - Liga A","Orange",18,0,328,226,93,145,1,5,37,63,6,30,65,9,0,18,24,0,0,14,44,50,0,0,0,0,0,0,0,0,0,620.4009,620.4009,1673.9476,28.0384,0.6358,0.0333,0.42,11.6359,22.1952,17.1067,5.6043,4.1709,4.7038,9.1968,5.4019
"odinokov","rudez",2021,"Full Season","EuroCup","Orange",14,0,221.18,132,47,75,2,5,32,39,4,16,42,20,0,11,15,0,0,7,34,31,0,0,0,0,0,0,0,0,0,417.841,417.841,1057.9286,23.105,0.6793,0.0625,0.4875,11.6978,21.824,17.8115,16.0778,3.4648,3.7471,10.1701,10.2226
"odinokov","rudez",2021,"Full Season","Italy - Liga A","Orange",18,0,311,191,72,109,2,6,41,52,7,37,51,21,0,18,15,0,0,5,39,43,0,0,0,0,0,0,0,0,0,585.1705,585.1705,1354.7356,23.1428,0.6926,0.0522,0.4522,15.2863,19.3928,16.3799,11.6835,2.3319,2.4378,11.5473,9.9608
"boykins","pollard",2021,"Full Season","Spain - ACB","Redhawks",17,2,236.45,94,40,65,0,0,14,23,5,12,26,27,0,20,9,0,0,2,33,28,0,0,0,0,0,0,0,0,0,430.2672,430.2672,1540.3631,19.2687,0.6254,0,0.3549,6.4299,16.2343,10.2167,19.9454,2.4037,0.6533,20.9663,-0.4681
"gibson","urtasun",2021,"Full Season","Italy - Liga A","Longhorns",1,0,4,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3869,7.3869,664.8224,12.1773,0.7693875,0,0,0,30.2466,16.4337,0,4.4739875,0,0.739062499999999,9.4519
"jamie","burns",2012,"Full Season","EuroLeague","Redhawks",6,0,89.54,33,12,21,0,0,9,11,2,11,17,0,0,4,3,0,0,12,13,9,0,0,0,0,0,0,0,0,0,163.3501,163.3501,1167.5612,15.5896,0.6385,0,0.5238,16.8188,25.9479,19.1347,0,2.3312,5.932625,13.4048,2.8639
"jamie","burns",2012,"Full Season","Spain - ACB","Redhawks",6,1,87.46,40,18,30,0,1,4,4,0,3,21,0,0,6,4,0,0,12,9,4,0,0,0,0,0,0,0,0,0,155.8424,155.8424,3287.5468,21.363,0.6105,0.0323,0.129,4.8457,29.8961,16.9896,0,2.203,5.932625,15.4799,0.4164
"fazekas","westermann",2021,"Full Season","EuroCup","Bobcats",14,6,239.43,71,16,27,10,18,9,16,3,10,32,5,0,8,6,0,0,1,31,20,0,0,0,0,0,0,0,0,0,456.2318,456.2318,1067.0714,11.2323,0.6822,0.4,0.3556,4.84,16.3573,9.4668,5.7409,1.8174,0.6206,13.3245,2.7123
"zhou","gandini",2012,"Full Season","EuroLeague","Broncos",8,8,165.67,76,21,39,6,17,16,27,2,8,36,7,0,8,12,0,0,12,17,25,0,0,0,0,0,0,0,0,0,292.1788,292.1788,1128.7304,22.7456,0.5598,0.3036,0.4821,5.2937,31.1117,17.6499,9.3104,4.2845,5.932625,10.543,6.0841
"gordan","blaylock",2021,"Full Season","EuroCup","Highlanders",4,1,92.28,30,4,9,6,17,4,6,1,1,6,26,0,12,2,0,0,1,8,7,0,0,0,0,0,0,0,0,0,170.2203,170.2203,664.0511,21.9053,0.5237,0.6538,0.2308,2.5508,7.5729,5.2687,38.024075,1.0974,1.5407,29.5276,-7.372
"keandre","ilyasova",2021,"Full Season","Italy - Liga A","Rockets",19,0,373,142,13,37,30,97,26,28,1,4,25,62,0,25,14,0,0,0,42,43,0,0,0,0,0,0,0,0,0,690.5625,690.5625,1407.0443,21.7003,0.4852,0.7239,0.209,1.4143,9.0843,3.8218,23.7827,1.8931,0,14.5926,-3.743
"kentavious","clemons",2021,"Full Season","Spain - ACB","Roadrunners",1,0,2.28,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.2682,4.2682,1534.308,35.3097,0.3484875,1,0,0,0,0,38.024075,0,0,30.0635625,-11.1913
"delia","parrillo",2012,"Full Season","EuroLeague","Lions",21,2,278.92,91,24,49,9,39,16,20,3,8,28,29,0,18,12,0,0,1,20,24,0,0,0,0,0,0,0,0,0,470.2923,470.2923,1416.35,20.9664,0.47,0.4432,0.2273,3.8235,13.5899,7.6335,16.5749,2.6783,0.2556,15.6794,2.262
"delia","parrillo",2012,"Full Season","Spain - ACB","Lions",39,4,580.02,197,33,66,29,77,44,59,3,4,49,57,0,45,29,0,0,4,43,65,0,0,0,0,0,0,0,0,0,989.372,989.372,3095.9588,18.5751,0.583,0.5385,0.4126,0.414,10.6254,5.9068,14.4739,3.1789,0.6971,21.032,3.1069
"delia","parrillo",2013,"Full Season","EuroLeague","Lions",29,16,583.34,175,29,58,28,71,33,42,6,10,52,32,0,30,12,0,0,3,41,32,0,0,0,0,0,0,0,0,0,1002.5711,1002.5711,2148.3282,15.643,0.5933,0.5504,0.3256,2.1589,12.7931,8.8126,11.3189,1.1736,0.7355,16.9033,4.1753
"delia","parrillo",2013,"Full Season","Spain - ACB","Lions",32,14,614.33,203,35,71,34,87,31,41,3,11,59,41,0,22,18,0,0,3,53,42,0,0,0,0,0,0,0,0,0,1060.7836,1060.7836,3125.3893,16.1638,0.5766,0.5506,0.2595,2.9345,12.4276,7.0222,8.848,1.5415,0.5213,11.1089,2.974
"delia","parrillo",2014,"Full Season","EuroLeague","Buffaloes",30,13,685.97,193,40,74,30,73,23,33,1,13,78,86,0,38,23,0,0,2,56,62,0,0,0,0,0,0,0,0,0,1185.9525,1185.9525,2091.9319,14.8685,0.5974,0.4966,0.2245,2.0884,12.8386,9.7505,19.8181,2.1009,0.1545,19.0457,3.0499
"freije","trent",2018,"Full Season","Italy - Liga A","Billikens",3,3,69,18,6,20,1,5,3,5,1,5,11,4,0,13,3,0,0,1,7,5,0,0,0,0,0,0,0,0,0,124.2773,124.2773,2179.3551,28.688,0.3484875,0.2,0.2,8.7615,19.5693,15.885,9.6027,2.3188,1.6165,30.0635625,-11.1913
"freije","trent",2019,"Full Season","EuroCup","Cardinals",15,6,269.97,80,22,58,8,28,12,15,5,7,52,34,0,25,14,0,0,4,33,14,0,0,0,0,0,0,0,0,0,483.8351,483.8351,1146.9922,21.5525,0.432,0.3256,0.1744,3.5628,28.5998,14.7921,18.341,3.1016,1.9891,21.2585,-2.7084
"freije","trent",2021,"Full Season","EuroCup","Flames",12,7,181,61,18,38,5,22,10,13,1,7,33,13,0,10,6,0,0,4,22,20,0,0,0,0,0,0,0,0,0,319.5798,319.5798,981.6927,19.7741,0.4641,0.3667,0.2167,4.369,25.9547,15.4769,10.9394,2.2624,2.4468,13.2066,0.569
"kesteloot","cain",2021,"Full Season","EuroCup","Mastodons",14,1,367.38,218,39,75,20,66,80,94,3,4,25,50,0,27,15,0,0,1,38,87,0,0,0,0,0,0,0,0,0,661.8939,661.8939,1016.1111,27.8819,0.5977,0.4681,0.6667,1.821,9.5126,6.8389,26.3596,2.7374,0.8305,12.8964,3.4298
"ben","yanyuhang",2012,"Full Season","EuroLeague","Huskies",20,20,506.04,181,56,107,15,44,24,30,12,12,44,77,0,36,19,0,0,0,46,53,0,0,0,0,0,0,0,0,0,876.7204,876.7204,1386.0165,20.1135,0.5512,0.2914,0.1987,2.4364,12.6137,7.809,27.3754,1.8271,0,17.982,2.0637
"ben","yanyuhang",2012,"Full Season","Spain - ACB","Huskies",36,34,928.96,391,110,210,31,81,78,103,13,27,92,86,0,64,32,0,0,0,80,103,0,0,0,0,0,0,0,0,0,1659.4424,1659.4424,2608.0841,21.2652,0.5813,0.2784,0.354,4.0274,13.0565,9.8493,20.1625,1.6625,0,15.9872,1.5377
"ben","yanyuhang",2013,"Full Season","EuroLeague","Pilots",30,6,551.43,149,38,66,13,43,34,44,8,17,39,38,0,31,15,0,0,0,49,52,0,0,0,0,0,0,0,0,0,946.6844,946.6844,2077.2909,14.9434,0.5804,0.3945,0.4037,4.2854,10.3661,7.3396,14.2621,1.6467,0,19.4528,1.7894
"ben","yanyuhang",2014,"Full Season","EuroLeague","Pilots",30,7,517.8,145,39,64,13,43,28,34,5,11,36,60,0,22,20,0,0,1,40,48,0,0,0,0,0,0,0,0,0,863.9072,863.9072,2102.2142,14.7787,0.5945,0.4019,0.3178,4.4025,8.3959,5.5613,18.5754,2.3546,0.5124,15.282,2.8644
"ben","yanyuhang",2015,"Full Season","EuroLeague","Pilots",28,19,608.38,201,57,93,20,49,27,35,8,17,50,86,0,29,26,0,0,1,39,47,0,0,0,0,0,0,0,0,0,1095.5191,1095.5191,2187.887,14.7909,0.6385,0.3451,0.2465,4.5633,11.0517,7.3566,21.4274,2.5851,0.0086,15.5579,4.128
"ben","yanyuhang",2016,"Full Season","EuroLeague","Pilots",24,18,368.92,109,30,52,11,38,16,24,4,6,25,54,0,23,9,0,0,1,42,32,0,0,0,0,0,0,0,0,0,672.8315,672.8315,2133.8381,16.2243,0.542,0.4222,0.2667,2.1394,10.2272,6.3027,23.8581,1.2708,0.0108,18.6144,-1.6028
"ben","yanyuhang",2017,"Full Season","EuroLeague","Pilots",34,29,736.64,259,65,120,31,65,36,49,7,10,39,86,0,56,25,0,0,2,56,64,0,0,0,0,0,0,0,0,0,1356.1381,1356.1381,2595.4698,17.072,0.6269,0.3514,0.2649,3.2891,7.7561,6.0908,27.6877,2.1342,0.5833,21.3285,0.2304
"ben","yanyuhang",2020,"Full Season","EuroLeague","Buffaloes",12,2,210.31,51,11,23,7,18,8,11,4,4,15,20,0,14,3,0,0,0,26,15,0,0,0,0,0,0,0,0,0,381.8025,381.8025,2114.9654,13.6492,0.5563,0.439,0.2683,1.4172,10.4517,4.8206,13.1751,0.9007,0,23.3957,-3.081
"gobert","vonleh",2014,"Full Season","EuroCup","Fighting Camels",13,10,261.86,77,25,60,3,14,18,29,6,15,35,50,0,30,11,0,0,0,35,37,0,0,0,0,0,0,0,0,0,467.9944,467.9944,1161.6719,21.2103,0.4438,0.1892,0.3919,6.5283,17.1392,11.6899,33.6947,2.6132,0,25.6937,1.7711
"nnanna","patton",2012,"Full Season","EuroCup","Antelopes",14,4,256.79,112,44,77,0,2,24,45,9,18,33,10,0,15,10,0,0,6,49,31,0,0,0,0,0,0,0,0,0,443.8951,443.8951,968.0229,21.8029,0.5668,0.0253,0.5696,9.54,16.6312,14.8027,8.2643,2.6844,3.0122,13.181,1.515
"barford","jones",2021,"Full Season","Spain - ACB","Fighting Irish",2,0,24.97,11,0,3,2,3,5,6,1,0,1,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,45.2039,45.2039,1519.3013,24.1754,0.6366,0.5,0.6810375,0,4.3962,1.7696,0,0,0,30.0635625,-11.1913
"alberto","williams-goss",2021,"Full Season","Spain - ACB","Lancers",2,1,51.66,17,3,12,3,11,2,3,0,1,5,5,0,4,1,0,0,0,9,4,0,0,0,0,0,0,0,0,0,93.5126,93.5126,1375.7208,26.1153,0.3495,0.4783,0.1304,2.3768,12.7535,6.4403,17.6255,1.3676,0,14.1243,-10.8379
"jefferson","christie",2012,"Full Season","EuroCup","Eagles",6,3,134.17,50,7,12,10,24,6,8,0,1,16,6,0,6,4,0,0,0,17,4,0,0,0,0,0,0,0,0,0,251.3096,251.3096,449.5364,16.1917,0.6326,0.6667,0.2222,1.9899,14.3957,8.0646,6.4753,2.0074,0,13.181,-1.3412
"biordi","baron",2014,"Full Season","EuroLeague","Blue Demons",6,0,49.23,20,5,11,0,4,10,14,1,0,8,8,0,5,2,0,0,0,7,15,0,0,0,0,0,0,0,0,0,84.7969,84.7969,1653.5525,26.6033,0.4726,0.2667,0.6810375,0,20.6921,11.8896,27.4025,2.0709,0,19.1131,-3.4987
"biordi","baron",2017,"Full Season","EuroCup","Volunteers",2,2,68.29,67,11,20,9,15,18,22,2,2,5,12,0,6,2,0,0,0,6,13,0,0,0,0,0,0,0,0,0,126.8491,126.8491,1040.2033,33.947,0.7498,0.4286,0.6286,4.1986,7.8153,5.7198,38.024075,2.0335,0,11.839,10.7217
"biordi","baron",2018,"Full Season","EuroLeague","Buffaloes",29,28,743.35,420,79,177,54,147,82,107,16,12,73,86,0,70,28,0,0,1,73,114,0,0,0,0,0,0,0,0,0,1352.5135,1352.5135,2183.3701,28.8199,0.5599,0.4537,0.358,2.3547,14.232,7.9065,31.1852,1.8377,0.3368,17.0339,0.0936
"vranjes","colson",2012,"Full Season","EuroLeague","Boilermakers",10,10,256.42,91,13,26,16,44,17,20,2,2,18,25,0,11,4,0,0,0,19,22,0,0,0,0,0,0,0,0,0,461.1584,461.1584,719.3726,17.0274,0.5774,0.6286,0.2857,0.7973,10.9718,6.3431,14.8436,0.622,0,12.2494,-0.3565
"vranjes","colson",2013,"Full Season","EuroLeague","Boilermakers",24,24,731.24,222,31,66,36,91,52,61,5,16,52,57,0,39,7,0,0,2,53,69,0,0,0,0,0,0,0,0,0,1274.9947,1274.9947,1700.0337,15.3672,0.6038,0.5796,0.3885,4.4489,9.955,7.5931,12.4659,0.7743,0.0323,17.5013,1.0421
"vranjes","colson",2014,"Full Season","EuroCup","Boilermakers",6,6,129.95,40,1,7,12,24,2,4,0,2,13,13,0,5,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,240.5857,240.5857,444.318,14.0892,0.6105,0.7742,0.129,1.9265,10.7462,8.5636,14.2104,0,0.3348,13.2415,-0.0111
"vranjes","colson",2014,"Full Season","EuroLeague","Boilermakers",10,8,203.06,69,7,17,16,36,7,8,3,6,15,13,0,12,2,0,0,0,20,12,0,0,0,0,0,0,0,0,0,349.0928,349.0928,687.6678,16.5818,0.6104,0.6792,0.1509,2.9369,12.4889,7.5702,11.5223,0.2238,0,17.5131,-2.1161
"jonathon","bullock",2021,"Full Season","EuroLeague","Delta Devils",25,11,480.25,113,28,77,11,30,24,29,9,29,52,31,0,13,11,0,0,3,51,38,0,0,0,0,0,0,0,0,0,804.6505,804.6505,1692.2407,14.3232,0.4718,0.2804,0.271,9.5058,18.0934,12.3833,11.6909,1.0122,1.3758,9.7921,-1.8528
"sergio","maclean",2021,"Full Season","Italy - Liga A","Pride",16,0,323,127,11,27,25,74,30,35,3,5,19,13,0,18,4,0,0,0,37,30,0,0,0,0,0,0,0,0,0,593.2731,593.2731,1203.077,19.5395,0.5455,0.7327,0.3465,1.0549,5.9019,3.5772,8.1136,1.1038,0,13.3929,-5.547
"norense","galloway",2016,"Full Season","EuroCup","Cardinal",5,2,91.44,33,10,28,2,8,7,10,1,3,22,4,0,7,2,0,0,1,10,10,0,0,0,0,0,0,0,0,0,157.5076,157.5076,706.2416,25.2381,0.4084,0.2222,0.2778,4.9024,30.8826,17.1939,7.9717,1.5553,1.1688,14.7679,-6.6414
"salim","vukcevic",2021,"Full Season","EuroCup","Terrapins",5,0,67.41,16,5,17,1,6,3,4,1,4,9,3,0,5,4,0,0,1,9,4,0,0,0,0,0,0,0,0,0,123.3855,123.3855,732.1533,21.6306,0.3484875,0.2609,0.1739,8.8004,16.8448,11.2634,10.2647,3.4729,1.9938,16.8011,-9.4694
"r.j.","buycks",2015,"Full Season","EuroLeague","Gators",16,6,307.29,178,49,93,14,63,38,45,11,11,27,31,0,29,18,0,0,0,36,39,0,0,0,0,0,0,0,0,0,562.203,562.203,1756.3553,30.8561,0.5063,0.4038,0.2885,4.6447,11.285,6.8792,18.4186,2.8749,0,14.1602,-0.1241
"r.j.","buycks",2015,"Full Season","Spain - ACB","Gators",27,14,610.8,349,79,154,44,116,59,67,10,14,49,78,0,40,31,0,0,2,78,69,0,0,0,0,0,0,0,0,0,1130.0321,1130.0321,2738.1412,26.2631,0.5827,0.4296,0.2481,4.2127,9.7783,5.5314,23.3431,2.8821,0.3608,11.7827,4.2168
"r.j.","buycks",2016,"Full Season","EuroLeague","Gators",29,0,615.59,289,73,160,35,95,38,44,8,15,60,78,0,31,17,0,0,3,38,61,0,0,0,0,0,0,0,0,0,1123.2502,1123.2502,2162.2444,23.7989,0.5267,0.3725,0.1725,3.8741,12.9571,7.9667,27.3556,1.8593,0.7024,10.152,3.3337
"r.j.","buycks",2016,"Full Season","Spain - ACB","Gators",41,0,844.02,417,105,201,38,126,82,107,10,18,65,86,0,64,29,0,0,6,67,114,0,0,0,0,0,0,0,0,0,1578.1825,1578.1825,3094.5967,24.4037,0.5528,0.3853,0.3486,3.1473,11.063,6.9362,23.1379,1.5106,1.2612,14.5072,2.427
"r.j.","buycks",2017,"Full Season","EuroLeague","Bison",25,1,566.81,328,91,155,34,100,44,64,10,16,39,75,0,33,23,0,0,2,37,75,0,0,0,0,0,0,0,0,0,974.7011,974.7011,2312.8863,28.2493,0.5792,0.3922,0.251,4.3579,10.1561,5.3905,27.2223,2.6379,0.0085,10.4378,4.1229
"r.j.","buycks",2018,"Full Season","EuroLeague","Bison",12,11,306.25,194,60,95,15,62,29,41,1,4,29,49,0,16,16,0,0,1,27,33,0,0,0,0,0,0,0,0,0,533.1615,533.1615,2393.7585,31.1129,0.5542,0.3949,0.2611,1.2604,15.1099,8.0667,33.3815,2.8203,0.7684,8.3752,7.3244
"r.j.","buycks",2019,"Full Season","EuroLeague","Black Bears",29,29,988.95,468.375,116,228,58,152,82,107,16,11,102,86,0,70,36,0,0,1,75,114,0,0,0,0,0,0,0,0,0,1775.934,1775.934,2092.0842,29.1828,0.5428,0.457,0.3753,3.0367,15.4277,6.5024,34.5221,2.6732,0.0088,12.4419,3.3247
"r.j.","buycks",2019,"Full Season","Italy - Liga A","Black Bears",28,25,718,438,82,177,58,152,82,105,8,12,82,86,0,54,36,0,0,3,46,95,0,0,0,0,0,0,0,0,0,1324.5919,1324.5919,2850.2708,30.6759,0.5313,0.5164,0.2869,1.251,13.9797,6.9766,37.791,2.8561,0.866,11.583,5.3425
"r.j.","buycks",2020,"Full Season","EuroLeague","Pilots",28,25,801.81,468.375,104,228,58,152,82,107,16,13,80,86,0,70,19,0,0,3,46,114,0,0,0,0,0,0,0,0,0,1428.9062,1428.9062,2085.0472,34.3582,0.5989,0.4519,0.4183,3.5491,13.3477,8.7516,29.394,1.4893,0.4945,14.4207,6.4136
"r.j.","buycks",2021,"Full Season","EuroLeague","Pilots",22,12,691.86,451,85,165,58,152,82,107,16,14,64,86,0,70,24,0,0,1,38,111,0,0,0,0,0,0,0,0,0,1197.4034,1197.4034,1773.9798,31.8099,0.5866,0.4985,0.383,3.3178,12.3408,7.6689,36.1431,2.1758,0.2612,15.4036,7.6553
"jiri","van",2021,"Full Season","EuroCup","Scarlet Knights",14,5,196.83,83,35,63,0,5,13,27,6,30,16,8,0,15,3,0,0,2,33,20,0,0,0,0,0,0,0,0,0,345.6033,345.6033,983.2811,23.2079,0.5195,0.0735,0.3971,18.81055,10.2819,15.1938,9.9472,1.1096,1.5061,15.8094,-0.5321
