"first_name","last_name","season","season_type","league","team","games","starts","minutes","points","plus_minus","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","calculated_possessions","plays_used","team_possessions","usage_percentage","true_shooting_percentage","three_point_attempt_rate","free_throw_rate","offensive_rebounding_percentage","defensive_rebounding_percentage","total_rebounding_percentage","assist_percentage","steal_percentage","block_percentage","turnover_percentage","internal_box_plus_minus"
"Baston","Seeley",2013,"Full Season","NBA","Nuggets",79,55,2748.7967,1220,154.5,326,680,89,253,180.5,237,60.5,41,177,233.5,0,170,90,0,0,8,148,0,0,0,0,0,0,0,0,0,0,5816,5451.8662,5816,1339,8466.9798,22.4792,0.5457,0.2343,0.3185,0.9027,6.6011,4.1273,29.2485,2.396,0.3431,13.6712,1.9948
"Baston","Seeley",2014,"Full Season","NBA","Nuggets",62,55,2221.55,1090,-45,275,604,72,202,180.5,237,58,40,175,233.5,0,170,90,0,0,10,113,0,0,0,0,0,0,0,0,0,0,4827.5,4539.0478,4827.5,1215,8072.642,22.6673,0.5535,0.2506,0.5037,2.3223,8.1364,4.9407,32.1545,2.3153,0.5991,16.8828,2.3441
"Baston","Seeley",2015,"Full Season","NBA","Nuggets",75,55,2665.4167,1143,-33,326,680,70,205,180.5,237,58,42,192,233.5,0,170,90,0,0,9,128,0,0,0,0,0,0,0,0,0,0,5661,5336.7979,5661,1288,7960.8973,20.6035,0.5264,0.2214,0.392,2.6384,7.3092,4.5506,32.1545,1.7778,0.0682,14.5587,2.1079
"Baston","Seeley",2016,"Full Season","NBA","Jazz",73,13,1484.7667,389,-193,109,261,36,111,63,92,30,27,100,233.5,0,101,56,6,1,7,95,0,0,0,0,0,0,0,0,0,0,3234.5,3010.7735,3234.5,520,8572.9284,14.9511,0.4719,0.301,0.2501,3.3133,9.3214,5.7396,25.1566,2.0636,0.4419,19.6838,-3.6738
"Baston","Seeley",2017,"Full Season","NBA","Kings",69,25,1732.1167,681,-164,203,404,34,118,173,217,53,44,135,233.5,10,129,74,30,15,6,119,0,0,0,0,0,0,0,0,0,0,3663,3423.2647,3663,762,7857.9583,19.5234,0.5514,0.2261,0.4157,3.3799,7.7658,5.6252,31.3735,2.3141,0.2657,17.2811,-0.9329
"Baston","Seeley",2018,"Full Season","NBA","Wizards",5,0,96.3,29,-3,4,18,5,8,6,6,4,2,11,15,0,3,3,7,8,0,6,0,0,0,0,0,0,0,0,0,0,201,193.9546,201,32,8577.909,14.4956,0.5063,0.3077,0.2308,3.9118,13.5368,7.0402,20.8865,1.5756,0,9.4817,-0.2492
"Mattisseck","Vene",2014,"Full Season","NBA","Mavericks",11,0,33.1833,19,9,3,9,3,8,4,4,0,0,2,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,71,64.5851,71,21,8373.0272,28.4034,0.5064,0.4706,0.2353,0,6.4461,3.2145,12.1219,1.763,0,9.6339,-4.48
"Mattisseck","Vene",2015,"Full Season","NBA","Jazz",17,0,244.05,90,-53,22,69,10,27,16,22,11,16,20,19,0,26,6,0,0,1,21,0,0,0,0,0,0,0,0,0,0,509.5,464.6072,509.5,134,7581.5585,24.7821,0.4335,0.2771,0.2272,6.8417,9.4586,8.7822,12.1468,1.1956,0.2827,19.6772,-8.0922
"Dwayne","Augustin",2012,"Full Season","NBA","Clippers",10,0,45.2833,14,-25,5,14,0,0,4,9,1,6,3,5,0,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,93.5,84.0936,93.5,22,6919.3876,20.4614,0.3898,0,0.6429,16.5478,7.0681,10.8017,15.5158,2.4266,3.4694,10.02,-0.3321
"Giedraitis","Virginio",2012,"Full Season","NBA","Bucks",46,12,554.55,218,20,94,182,3,9,21,28,13,45,75,25,0,18,14,0,0,17,67,0,0,0,0,0,0,0,0,0,0,1143,1083.0612,1143,226,6397.06445,17.5793,0.5361,0.0471,0.1466,7.6936,17.2697,13.1082,6.9415,1.0943,2.3731,8.133,-0.2935
"Giedraitis","Virginio",2013,"Full Season","NBA","Jazz",33,0,197.95,58,-68,26,51,0,3,6,13,1,15,25,8,0,8,7,0,0,1,22,0,0,0,0,0,0,0,0,0,0,420.5,371.9701,420.5,69,8161.1769,15.51,0.4994,0.0493,0.244,8.8484,15.9387,12.5894,7.4562,2.1963,0.7238,11.5027,-3.4545
"Giedraitis","Virginio",2014,"Full Season","NBA","Grizzlies",52,0,664.2833,311,-11,100,202,24,51,39,49,20,39,127,22,0,27,19,0,0,13,65,0,0,0,0,0,0,0,0,0,0,1341.5,1242.3695,1341.5,305,8073.8278,20.9495,0.5664,0.2016,0.1937,6.4141,22.4029,14.9725,7.7944,1.558,1.5861,8.9534,1.1422
"Giedraitis","Virginio",2015,"Full Season","NBA","Grizzlies",67,6,833.4167,290,-30,116,248,7,29,37,59,17,52,160,46,0,35,17,0,0,9,87,0,0,0,1,0,0,0,0,0,0,1729.5,1596.5726,1729.5,340,8637.8711,18.5906,0.4786,0.1047,0.213,7.1678,23.6543,15.8887,9.4908,0.9462,1.2132,10.3563,-2.6167
"Giedraitis","Virginio",2016,"Full Season","NBA","Suns",67,27,1255.3333,567,-58,182,356,42,110,77,101,30,76,297,72,0,75,38,0,0,30,125,0,0,0,0,0,0,0,0,0,0,2744,2576.6661,2744,597,8089.199,19.8348,0.5554,0.2361,0.2167,6.8995,25.2121,16.3141,8.1005,1.4644,2.1888,12.8109,0.0504
"Giedraitis","Virginio",2017,"Full Season","NBA","Pistons",75,34,1943.7333,767,-69,261,479,49,167,98,113,41,102,300,111,10,66,31,30,15,26,145,0,0,0,0,0,0,0,0,0,0,4053,3846.931,4053,773,7839.3951,17.3362,0.5512,0.2585,0.1749,6.7545,18.6215,10.4153,9.2004,0.9519,0.8219,8.6646,-0.1164
"Giedraitis","Virginio",2018,"Full Season","NBA","Pistons",8,0,136.4667,43,14,15,33,0,3,13,15,3,7,25,5,10,7,1,1,0,3,16,0,0,0,0,0,0,0,0,0,0,305.5,273.5679,305.5,52,7940.4192,16.0941,0.5047,0.0833,0.4167,5.782,20.5577,14.5297,5.4851,0.6356,1.9462,14.1129,-4.6145
"Giedraitis","Virginio",2019,"Full Season","NBA","Pistons",42,1,407.2,158,-115,66,104,1,11,23,32,7,27,70,14,10,23,12,16,10,4,61,0,0,0,1,0,0,0,0,0,0,883,827.4799,883,159,8459.7225,16.0885,0.612,0.0957,0.2783,6.9417,18.5032,13.1513,6.8675,1.4357,0.7801,15.1236,-2.4855
"Jawai","Doornekamp",2012,"Full Season","NBA","Magic",17,0,115.0667,33,-66,12,21,0,4,9,19,1,6,9,5,0,10,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,229,212.9902,229,46,6397.06445,17.7219,0.4946,0.16,0.6449,5.5254,10.853,7.1534,7.0371,2.8779,0,23.0627,-4.5445
"Jawai","Doornekamp",2013,"Full Season","NBA","Thunder",47,1,358.0167,66,-34,16,32,8,24,10,22,10,13,54,19,0,16,19,0,0,4,43,0,0,0,2.5,0,0,0,0,0,0,761.5,695.7017,761.5,84,8742.5035,10.3807,0.5024,0.4286,0.3929,3.9737,15.9721,12.0981,10.0515,2.7053,1.1808,19.5886,-1.3949
"Jawai","Doornekamp",2014,"Full Season","NBA","Heat",1,0,1.4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.6319,3.5,1,9279.4654,29.96685,0.70045,0,0,18.76175,0,25.19225,0,0,0,0.7082,5.78375
"Jawai","Doornekamp",2017,"Full Season","NBA","Jazz",62,19,776.55,152,48,38,96,17,46,25,40,16,20,88,54,8,42,47,30,15,14,81,0,0,0,1,0,0,0,0,0,0,1618.5,1555.1622,1618.5,205,9639.0206,11.5912,0.4751,0.3257,0.2793,4.2355,11.9336,7.8464,10.6558,3.1424,1.7262,20.933,-2.031
"Jawai","Doornekamp",2018,"Full Season","NBA","Jazz",60,4,737,102,-209.5,21,54,19,53,3,7,7,7,69,48,2,22,37,30,15,14,81,0,0,0,1,0,0,0,0,0,0,1569.5,1498.8432,1569.5,132,8844.1581,7.9851,0.4592,0.5018,0.0667,0.5719,9.8414,4.8494,10.1606,2.7247,2.0362,16.6067,-2.6964
"Lauvergne","Van Exel",2019,"Full Season","NBA","Raptors",12,0,54.8167,29,-20,4,10,4,8,9,11,1,1,8,6,0,2,0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,130,113.3095,130,26,9747.08485,19.7006,0.6349,0.4444,0.6111,1.0312,16.1423,9.6608,15.9911,0,0,8.0515,-0.8342
"Mensah-Bonsu","Balcerowski",2015,"Full Season","NBA","Grizzlies",1,0,5.5333,0,-7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,10.6002,12,1,8637.8711,8.2852,0.33845,0,0,0,0,0,0,3.332,0,0.7082,-4.7808
"Mensah-Bonsu","Balcerowski",2019,"Full Season","NBA","Pistons",1,0,5.5833,2,-3,0,0,0,1,2,2,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,12.5,11.346,12.5,2,8459.7225,14.5049,0.5319,1,0.6449,0,32.71705,25.19225,22.0452,0,0,0.7082,1.2364
"Saric","Melli",2013,"Full Season","NBA","Jazz",11,0,29.05,11,-21,4,7,0,1,3,4,1,0,2,7,0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.5,57.857,65.5,19,8615.1546,28.3842,0.5651,0.1219,0.5123,0,6.8598,3.5844,32.1545,3.332,0,26.6754,-8.6369
"Saric","Melli",2019,"Full Season","NBA","Lakers",4,0,19.1667,10,0,3,5,1,1,1,1,0,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,40,41.1896,40,7,8501.5308,13.9194,0.70045,0.1667,0.1667,0,0,0,22.827,2.2783,0,0.7082,5.4621
"Malik","Delk",2012,"Full Season","NBA","Wizards",64,0,779.45,230,-28,76,178,12,42,42,59,21,12,80,131,0,48,28,0,0,2,50,0,0,0,0,0,0,0,0,0,0,1557,1502.5542,1557,298,6397.06445,16.8714,0.4676,0.1909,0.2682,1.2274,12.0259,7.814,27.3743,2.0587,0.033,16.3288,-2.634
"Malik","Delk",2013,"Full Season","NBA","Jazz",35,3,438.05,153,-24,42,81,20,54,9,16,6,6,41,75,0,34,15,0,0,0,39,0,0,0,0,0,0,0,0,0,0,904,843.2121,904,178,8011.195,18.5565,0.5343,0.3973,0.1159,1.6115,12.3898,6.0008,28.7127,1.6638,0,18.9512,-1.8345
"Malik","Delk",2014,"Full Season","NBA","Hawks",80,11,1608.3833,601,-39,156,337,72,211,73,86,32,24,149,233.5,0,95,54,0,0,2,110,0,0,0,0,0,0,0,0,0,0,3380,3160.6248,3380,685,8453.8353,19.2794,0.5129,0.385,0.1569,1.6449,10.7429,6.5519,28.8754,1.6187,0.0211,13.9534,-0.669
"Malik","Delk",2015,"Full Season","NBA","Hawks",65,0,931.8167,338,3,86,183,46,148,28,37,20,10,80,165,0,51,38,0,0,2,39,0,0,0,1,0,0,0,0,0,0,1944.5,1822.2009,1944.5,399,9237.9516,19.5309,0.4866,0.4471,0.1118,2.2662,11.3679,6.6985,29.3041,2.3387,0.1829,12.8051,-1.5034
"Malik","Delk",2016,"Full Season","NBA","Jazz",52,27,1057.9333,448,96,143,290,39,125,45,61,23,13,115,187,0,95,34,5,3,3,72,0,0,0,1,0,0,0,0,0,0,2164,2027.8636,2164,543,7807.5826,23.2677,0.5102,0.3025,0.1486,2.1389,11.9692,7.2839,32.1545,1.831,0.1456,17.9959,-1.6878
"Malik","Delk",2017,"Full Season","NBA","Jazz",64,12,1359.6333,484,-11,143,295,44,135,66,92,25,23,127,172,10,99,46,30,15,3,114,0,0,0,0,0,0,0,0,0,0,2787.5,2594.9621,2787.5,577,8548.5073,19.6112,0.5144,0.314,0.214,2.1099,11.5693,5.9141,20.802,1.8828,0.0187,17.3843,-2.1869
"Malik","Delk",2018,"Full Season","NBA","Magic",69,3,1364.5833,473,-81,130,275,48,139,69,97,21,23,143,233.5,10,89,54,30,15,8,91,0,0,0,1,0,0,0,0,0,0,2875,2787.3711,2875,553,8060.3113,17.5889,0.5179,0.3357,0.2343,2.3562,11.9691,6.0228,28.6023,2.1591,0.8885,16.3099,-1.3704
"Malik","Delk",2019,"Full Season","NBA","Jazz",57,3,1246.5833,430,-209.5,117,273,46,130,58,84,38,18,86,183,10,66,47,30,15,4,84,0,0,0,1,0,0,0,0,0,0,2686,2510.1255,2686,509,8005.3917,18.1066,0.4904,0.3227,0.2081,1.012,8.2617,3.9572,24.7508,1.8557,0.7179,12.9935,-2.9267
"Dekker","Pauli",2018,"Full Season","NBA","Hawks",18,0,216.15,46,1,7,24,8,22,8,8,2,2,17,57,2,9,8,11,9,1,16,0,0,0,0,0,0,0,0,0,0,472.5,442.5104,472.5,59,8068.1624,11.8307,0.4645,0.4783,0.1739,1.002,10.7689,4.5315,32.1545,1.9229,0.3895,15.3794,-2.5662
"Dekker","Pauli",2020,"Full Season","NBA","Magic",8,0,37.8833,12,1,4,11,1,4,1,2,0,1,5,5,0,5,3,7,2,1,4,0,0,0,0,0,0,0,0,0,0,81,77.1232,81,21,7740.1447,24.0981,0.3778,0.2667,0.1333,2.7159,15.1584,9.8289,19.7404,3.332,2.2148,23.9464,-6.0821
"Lamar","Caffey Jr.",2010,"Full Season","NBA","Spurs",28,0,183.2,110,-22,38,61,0,0,34,51,7,13,41,2,0,17,3,0,0,9,35,0,0,0,0,0,0,0,0,0,0,389.5,349.555,389.5,105,8464.1148,25.1494,0.6592,0,0.6449,9.8243,25.5965,17.1967,3.5916,0.6679,3.3153,16.9255,-1.2593
"Lamar","Caffey Jr.",2011,"Full Season","NBA","Mavericks",62,0,521.2167,184,56,58,101,0,2,68,91,7,46,80,8,0,25,15,0,0,15,121,0,0,0,0,0,0,0,0,0,0,1059.5,980.8652,1059.5,174,9322.8143,15.2118,0.6432,0.0194,0.6449,9.9805,19.5352,13.9387,0.9704,1.4471,2.0443,14.8774,-2.5183
"Lamar","Caffey Jr.",2012,"Full Season","NBA","Mavericks",65,12,1209.3,383,82,139,251,0,1,105,160,28,117,190,12,0,51,41,0,0,34,189,0,0,0,1,0,0,0,0,0,0,2449.5,2302.2981,2449.5,388,6482.5313,14.3199,0.594,0.004,0.6349,11.5764,16.6058,15.9264,4.2793,2.0819,2.1519,13.6583,-1.9724
"Lamar","Caffey Jr.",2013,"Full Season","NBA","Pacers",98,2,1472.3333,431,-183,162,356,0,2,107,181,34,128.5,218,28,0,104,39,0,0,54.5,229,0,0,0,1,0,0,0,0,0,0,2931,2749.4855,2931,556,9029.044,16.8467,0.4924,0.0056,0.5056,11.1469,17.6499,13.3664,5.5104,1.2943,4.0657,19.2009,-3.4686
"Lamar","Caffey Jr.",2014,"Full Season","NBA","Pacers",96,1,1488.45,309,-30,104,215,0,1,101,163,26,128.5,173,27,0,68,46,0,0,54.5,245,0,0,0,1,0,0,0,0,0,0,3016.5,2843.9054,3016.5,372,9301.0389,11.0605,0.537,0.0046,0.6449,10.5499,13.5032,12.1441,3.6211,1.7793,4.5151,19.1162,-1.5768
"Lamar","Caffey Jr.",2015,"Full Season","NBA","Pacers",61,6,1145.85,265,-8,117,212,0,0,31,102,16,105,251,33,0,59,30,0,0,46,172,0,0,0,2.5,0,0,0,0,0,0,2363.5,2224.251,2363.5,330,7708.2521,12.4816,0.5158,0,0.4811,9.6819,23.3225,18.2344,6.2498,1.3654,3.3112,18.678,-2.4409
"Lamar","Caffey Jr.",2016,"Full Season","NBA","Pacers",78,55,1987.65,717,115,285,490,0,0,147,237,42,128.5,393,112,10,114,70,15,5,54.5,245,0,0,0,1,0,0,0,0,0,0,4190.5,3976.9182,4190.5,735,8627.5104,15.9256,0.5975,0,0.5102,8.0844,21.1615,15.8784,9.5473,1.7377,3.6266,15.9664,0.7354
"Lamar","Caffey Jr.",2017,"Full Season","NBA","Wizards",36,0,617.3667,187,-9,70,120,0,0,47,86,11,50,111,25,10,37,34,30,15,30,107,0,0,0,2.5,0,0,0,0,0,0,1330.5,1251.0489,1330.5,202,9321.5674,13.7567,0.5924,0,0.6449,9.7119,21.9877,15.4476,4.6087,2.5514,4.3859,18.9899,-1.3468
"Lamar","Caffey Jr.",2018,"Full Season","NBA","Wizards",83,0,1197.3,396,21,148,260,0,2,100,139,27,128.5,184,54,10,101,42,30,15,47,240,0,0,0,1,0,0,0,0,0,0,2509,2411.4418,2509,428,8577.909,15.6298,0.6127,0.0076,0.5305,13.6536,16.7377,15.673,8.8986,1.821,3.2124,23.8118,-3.7596
"Lamar","Caffey Jr.",2019,"Full Season","NBA","Wizards",34,6,497.75,139,-34,44,88,3,16,42,61,9,48,80,25,10,21,25,30,12,16,84,0,0,0,2.5,0,0,0,0,0,0,1077,1051.135,1077,157,8417.5268,12.929,0.5312,0.1538,0.5865,11.2444,17.3678,13.9723,6.1121,2.403,2.3963,13.8303,-2.8516
"Lamar","Caffey Jr.",2020,"Full Season","NBA","Wizards",38,35,807.7833,283,-81,99,184,5,26,70,113,21,78,140,49,10,45,31,30,15,44,114,0,0,0,1,0,0,0,0,0,0,1777.5,1727.9732,1777.5,321,7425.0048,15.6945,0.5448,0.1238,0.5381,10.4569,20.3305,14.5782,10.0807,1.6048,4.7251,14.7677,-2.7479
"Morse","Acie",2021,"Full Season","NBA","Thunder",29,14,736.6333,223,-160,36,83,43,119,22,30,8,7,75,96,5,52,30,30,15,2,65,0,0,0,0,0,0,0,0,0,0,1633.5,1542.7449,1633.5,271,6397.06445,15.826,0.5181,0.5891,0.1485,1.908,10.0295,6.4423,16.6972,1.9297,0.3651,19.4611,-4.3968
"Garth","Holt",2015,"Full Season","NBA","Magic",15,7,208.15,37,-14,10,22,4,22,5,16,3,5,26,17,0,9,9,0,0,2,14,0,0,0,0,0,0,0,0,0,0,456.5,406.9582,456.5,60,7724.6785,13.097,0.3625,0.5,0.3636,2.5196,15.1808,9.518,14.0888,2.3669,1.122,14.99,-4.8166
"Garth","Holt",2016,"Full Season","NBA","Magic",28,0,248.7333,60,-13,13,39,8,32,10,24,3,6,32,12,0,7,13,0,0,1,25,0,0,0,0,0,0,0,0,0,0,539,497.4226,539,89,7961.2949,15.748,0.3678,0.4507,0.338,1.741,13.2769,9.8922,6.5122,2.6405,0.5588,7.9042,-6.2334
"Daniels","Brimah",2016,"Full Season","NBA","Spurs",61,4,549.65,321,55,113,186,0,0,95,123,13,77,131,24,4,32,12,1,0,25,64,0,0,0,1,0,0,0,0,0,0,1127,1071.2269,1127,283,8616.1999,22.7169,0.6684,0,0.6449,16.156,25.0237,21.4015,7.6692,0.9612,3.6699,11.7595,5.78375
"Daniels","Brimah",2017,"Full Season","NBA","Pistons",34,0,293.2667,191,32,72,132,0,0,47,58,11,46,84,9,10,10,6,12,5,12,25,0,0,0,0,0,0,0,0,0,0,612,580.4174,612,177,7839.3951,25.2697,0.6063,0,0.4394,17.4242,32.71705,23.844,8.0257,0.8485,3.4494,5.9694,5.5751
"Daniels","Brimah",2018,"Full Season","NBA","Jazz",37,1,337.7667,235,55,79,148,0,0,77,97,14,48,96,22,10,36,10,14,5,11,51,0,0,0,1,0,0,0,0,0,0,738,685.7352,738,237,8021.3643,29.368,0.6167,0,0.6449,16.935,30.1746,22.412,10.1376,1.5796,3.1254,15.7527,2.4191
"Daniels","Brimah",2019,"Full Season","NBA","Jazz",66,12,785.3167,486,-23,180,287,4,13,114,150,20,100,201,65,10,73,18,19,12,30,108,0,0,0,1,0,0,0,0,0,0,1704,1661.2275,1704,446,9310.3089,23.497,0.6639,0.0427,0.5039,14.3709,28.2064,19.527,15.6647,0.9073,2.8273,16.6175,2.754
"Daniels","Brimah",2020,"Full Season","NBA","Mavericks",47,5,503.8833,330,68,134,223,4,18,50,66,17,72,160,25,10,33,8,11,7,12,65,0,0,0,0,0,0,0,0,0,0,1101,1044.8464,1101,313,8145.0534,25.6992,0.611,0.0747,0.2739,16.628,32.71705,23.5396,7.6907,0.5687,2.1272,10.8897,1.0582
"Daniels","Brimah",2021,"Full Season","NBA","Mavericks",18,1,140.9167,82,18,36,68,0,4,10,14,9,27,44,3,10,8,1,5,6,1,16,0,0,0,0,0,0,0,0,0,0,310,290.0731,310,89,6397.06445,26.9024,0.5246,0.0556,0.1944,18.76175,32.71705,25.19225,3.883,0.2227,0.6627,9.2851,-4.3692
"Payton","Baker",2010,"Full Season","NBA","Jazz",18,2,389.7333,141,0,33,87,17,49,24,30,6,25,43,16,0,19,11,0,0,1,48,0,0,0,0,0,0,0,0,0,0,842.5,794.172,842.5,172,8052.0262,18.8505,0.4709,0.3589,0.2237,7.9916,13.1136,9.4882,4.3968,1.5115,0.5561,11.3723,-4.4324
"Payton","Baker",2011,"Full Season","NBA","Wizards",52,1,542.15,209,18,32,83,39,99,28,40,8,20,54,18,0,16,18,0,0,6,52,0,0,0,0,0,0,0,0,0,0,1142,1059.8308,1142,217,7792.0974,17.5627,0.5235,0.544,0.2198,3.3335,13.2695,7.2217,6.8961,1.8906,1.2473,7.4212,-0.6213
"Payton","Baker",2012,"Full Season","NBA","Wizards",17,2,391.35,158,32,30,59,29,75,11,19,2,12,46,10,0,13,11,0,0,2,35,0,0,0,0,0,0,0,0,0,0,795,754.4096,795,156,6397.06445,17.7592,0.5549,0.5597,0.1418,4.9629,12.0773,7.6234,3.1548,1.6967,0.8719,8.3677,-0.9959
"Payton","Baker",2013,"Full Season","NBA","Wizards",41,3,693.9,270,-46,38,106,58,146,20,28,7,11,89,20,0,32,19,0,0,6,58,0,0,0,0,0,0,0,0,0,0,1423,1332.4505,1423,298,7625.2499,19.4932,0.5107,0.5794,0.1111,1.7683,16.2639,7.9089,3.3025,1.4075,0.5088,10.7991,-2.1281
"Payton","Baker",2014,"Full Season","NBA","Jazz",62,6,884.6333,333,-123,54,116,59,151,48,65,9,14,99,33,0,35,29,0,0,7,73,0,0,0,0,0,0,0,0,0,0,1878.5,1734.0362,1878.5,336,8425.5017,17.0293,0.5677,0.567,0.2498,2.7135,12.9667,8.5766,5.7801,1.9607,0.9927,10.5583,-1.2021
"Payton","Baker",2015,"Full Season","NBA","Pistons",23,0,198.2,36,21,9,20,6,33,0,0,3,0,20,11,0,5,3,0,0,1,20,0,0,0,0,0,0,0,0,0,0,406,383.2103,406,58,7668.0731,12.9736,0.3396,0.6226,0,0,11.4526,5.678,8.2036,0.6346,0.6112,8.6207,-6.9362
"Santiago","Chandler",2010,"Full Season","NBA","Spurs",85,5,1575.5,504,56,105,237,89,271,27,34,13,11,155,139,0,61,31,0,0,14,111,0,0,0,1,0,0,0,0,0,0,3246.5,3006.1345,3246.5,582,8464.1148,17.0025,0.4819,0.5335,0.0669,1.4505,11.7135,5.4231,14.2947,1.3023,0.6103,10.4459,-1.7548
"Santiago","Chandler",2011,"Full Season","NBA","Knicks",29,0,374.4333,94,-45,12,38,21,57,7,10,2,8,39,23,0,7,7,0,0,2,31,0,0,0,0,0,0,0,0,0,0,774.5,744.1743,774.5,105,8244.0171,12.6135,0.4728,0.6,0.1053,1.3727,11.1284,7.189,8.0368,0.856,0.6245,6.5789,-3.3286
"Santiago","Chandler",2012,"Full Season","NBA","Wizards",52,0,696.5333,286,-6,44,104,59,154,21,27,4,7,62,47,0,32,13,0,0,5,33,0,0,0,0,0,0,0,0,0,0,1409.5,1342.7148,1409.5,299,6397.06445,19.3884,0.5299,0.5969,0.1047,2.4024,10.4668,7.033,12.2855,1.2021,1.027,10.6002,-1.0344
"Santiago","Chandler",2013,"Full Season","NBA","Hornets",69,13,1218.5167,369,-2,66,146,66,159,39,43,11,11,121,74,0,51,26,0,0,11,104,0,0,0,0,0,0,0,0,0,0,2407.5,2247.4728,2407.5,372,7296.5785,14.3169,0.5696,0.5213,0.141,2.0451,13.987,7.1764,10.4858,1.3453,0.6118,13.6029,-1.8579
"Santiago","Chandler",2014,"Full Season","NBA","Heat",25,2,259.9667,74,-5,8,19,17,48,7,7,0,1,21,19,0,9,6,0,0,1,26,0,0,0,0,0,0,0,0,0,0,533.5,488.726,533.5,78,9279.4654,14.7313,0.528,0.7164,0.1045,1.902,10.5996,5.8353,12.8583,1.5045,0.5968,11.3809,-2.6939
"Biancotto","Raieste",2021,"Full Season","NBA","76ers",8,2,123.4333,48,-31,11,22,8,26,2,6,0,1,6,13,0,1,1,2,0,3,7,0,0,0,0,0,0,0,0,0,0,266.5,259.6169,266.5,52,6397.06445,17.7354,0.4739,0.5417,0.125,0.0068,4.1648,2.0911,15.0459,0.4369,2.4533,1.9365,-3.2443
"Filipovity","Tavares",2018,"Full Season","NBA","Hornets",4,0,19.8,8,1,4,7,0,0,0,1,0,3,7,0,2,0,1,1,3,0,5,0,0,0,0,0,0,0,0,0,0,43,40.5975,43,8,8111.2886,16.2957,0.5376,0,0.1429,17.0458,32.71705,25.19225,0,2.7531,0,0.7082,-4.6788
"Jarrett","Ratliff Jr.",2010,"Full Season","NBA","Jazz",87,2,1345.65,404,40,137,311,23,77,61,83,30,22,116,233.5,0,90,41,0,0,11,120,0,0,0,0,0,0,0,0,0,0,2742,2611.6217,2742,525,8342.4066,17.1665,0.4784,0.2005,0.2101,1.337,9.1913,5.2242,30.7112,1.8083,0.7013,17.6586,-1.8956
"Jarrett","Ratliff Jr.",2011,"Full Season","NBA","Thunder",99,0,1419.8833,430,154.5,117,289,46,121,58,78,18,30,113,233.5,0,93,44,0,0,6,112,0,0,0,1,0,0,0,0,0,0,2887,2732.779,2887,543,9319.1572,17.168,0.4839,0.2951,0.1902,3.6241,8.0478,5.811,32.0134,1.5311,0.6486,17.3081,-1.6505
"Jarrett","Ratliff Jr.",2012,"Full Season","NBA","Thunder",9,0,136.6333,38,11,8,22,6,17,4,4,0,3,10,22,0,11,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,273.5,263.1628,273.5,52,8008.5201,17.2704,0.4661,0.4359,0.1026,2.9937,8.9819,6.3125,23.9787,1.7246,0,21.2519,-2.7911
"Jarrett","Ratliff Jr.",2013,"Full Season","NBA","Jazz",64,0,962.7,291,-73,72,185,34,96,45,62,12,9,37,182,0,79,22,0,0,1,55,0,0,0,0,0,0,0,0,0,0,1998,1848.1623,1998,393,8040.0497,18.3931,0.4717,0.3413,0.2208,0.1522,5.9466,1.8973,28.9537,1.1809,0.017,20.3949,-4.7143
"Jarrett","Ratliff Jr.",2014,"Full Season","NBA","Jazz",31,0,326.6833,82,-171,20,64,12,37,6,11,3,9,30,52,0,29,9,0,0,3,17,0,0,0,0,0,0,0,0,0,0,679,645.4105,679,137,8571.0488,18.3254,0.3912,0.3701,0.1221,3.2463,11.2837,6.9831,23.5725,1.6295,0.9118,21.6133,-5.9168
"Sundov","Faried",2010,"Full Season","NBA","Kings",37,4,331.1833,123,11,51,107,0,4,21,32,9,20,50,17,0,19,12,0,0,7,46,0,0,0,0,0,0,0,0,0,0,679,648.4838,679,147,7785.3306,19.2464,0.4917,0.036,0.2883,7.0934,18.4544,13.16,10.6405,1.7203,1.3676,13.1871,-3.1979
"Alize","Redick",2015,"Full Season","NBA","Warriors",20,0,147.1167,66,5,26,47,0,0,14,25,3,16,25,2,0,7,5,0,0,10,21,0,0,0,0,0,0,0,0,0,0,324.5,298.2729,324.5,68,9747.08485,19.3353,0.569,0,0.5319,12.9072,18.1296,14.4005,1.2489,1.9229,5.172,10.7692,-1.7272
